tag,label,image_path,dim
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (17).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (18).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (19).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (2).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (20).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (21).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (22).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (23).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (24).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (25).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (26).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (27).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (28).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (29).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (3).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (4).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (5).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (6).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (7).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (8).tif,2560.0
ID,Polymixia fusca,/home/reshma/Otolith/otolith_Final/model_data/test/Polymixia fusca/Polymixia fusca_Sp6_R (9).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (10).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (11).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (12).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (13).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (14).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (15).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (5).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (6).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (7).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (8).tif,2560.0
ID,Psenopsis sp,/home/reshma/Otolith/otolith_Final/model_data/test/Psenopsis sp/Psenopsis sp_Sp4_R (9).tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE25R 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE41R 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE42 1.6XDORSAL3.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE44R 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE58R 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62L 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62R 1.6X.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67 1.6XDORSAL.tif,2560.0
ID,Pterygotrigla arabica,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67R 1.6X.tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pt3980725.tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pt3980734.tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pt3980736.tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pt3980740.tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (1).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (10).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (11).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (12).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (13).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (14).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (15).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (16).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (17).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (2).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (3).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (4).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (5).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (6).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (7).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (8).tif,2560.0
ID,Pterygotrigla hemisticta,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (9).tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ17R 1.6X.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ26L 1.6X.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ28.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ29R 1.6X.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ35.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ37R 1.6X .tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ38.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ381.6XDORSAL4.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ39.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ4L.tif,2560.0
ID,Pterygotrigla macrorhynchus,/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ5L 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK13.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK18.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK23R 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK28.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK35OG1.6XDORSAL.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK36R 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK3L.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK3R 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK40R 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK41.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK42.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK45.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK50R 1.6X .tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK53R.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK541.6XDORSAL7.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK54R 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK58.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK59L 1.6X.tif,2560.0
ID,Satyrichthys laticeps,/home/reshma/Otolith/otolith_Final/model_data/test/Satyrichthys laticeps/AK9R 1.6X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH22R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH37R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH3R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH42R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH45R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH46 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH5R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/AH8R 0.75X.tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (6).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_L (7).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp13_R (6).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (6).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (7).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_L (8).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (6).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp14_R (7).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_L (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_L (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_L (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_L (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_L (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (1).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (2).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (3).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (4).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (5).tif,2560.0
ID,Setarches guentheri,/home/reshma/Otolith/otolith_Final/model_data/test/Setarches guentheri/Setarches guenthari_Sp15_R (6).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (1).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (10).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (11).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (12).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (13).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (14).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (15).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (16).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (17).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (18).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (2).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (3).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (4).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (5).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (6).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (7).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (8).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_L (9).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (1).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (10).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (11).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (12).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (13).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (14).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (15).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (16).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (17).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (2).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (3).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (4).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (5).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (6).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (7).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (8).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp14_R (9).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (1).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (10).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (11).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (12).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (13).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (14).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (15).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (16).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (17).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (18).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (19).tif,2560.0
ID,Sorsogona tuberculata,/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (2).tif,2560.0
