path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.58563,6.473973,26.46938762664795,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,182.21886,6.0213113,27.822735290527344,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp6_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.7931,6.194609,26.910551776885985,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,180.58371,8.50918,29.91991165161133,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image001_1.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.53874,8.512702,30.99089073181152,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.23094,7.9874444,28.21351959228516,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.86731,7.6940947,27.76447288513184,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.03564,7.864502,28.35925926208496,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.43767,8.429288,29.9577144241333,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,172.29153,7.2030134,28.713062992095946,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.15822,9.049696,31.013688926696776,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.59193,9.146546,31.40858573913574,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.16507,7.8835325,28.103083534240724,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.39052,8.210081,28.51487590789795,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.9203,8.502351,29.065791778564453,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp7_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.44676,7.304386,28.740761337280272,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.89516,6.64851,26.507013473510742,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,155.91791,6.6729445,26.50531795501709,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.04195,6.703473,26.59140037536621,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,165.60269,7.2956443,27.155220489501957,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,150.57634,6.827395,27.32712371826172,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,168.4494,7.1142783,27.58766342163086,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,142.30022,6.622279,26.4602067565918,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,142.43678,6.8065305,26.54258731842041,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.09064,7.0156455,27.617382469177247,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,160.83687,6.094138,26.19330291748047,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.96118,6.4508796,26.224150238037108,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp8_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.12082,6.9939203,26.75579818725586,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.8552,6.164175,27.47042947769165,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.5451,6.1981287,27.306493968963625,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.54147,6.284477,27.251508541107174,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.3022,6.289084,25.83555402755737,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.53793,6.375352,27.5506268119812,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,163.78389,5.3166227,25.38101833343506,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,151.27542,6.3055425,25.712773094177248,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.06915,5.0487576,25.992178897857663,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Psenopsis sp,165.36066,6.2550664,28.05850965499878,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.03241,6.285348,25.75463130950928,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.4477,5.625485,25.465553855896,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp9_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.02345,5.8925734,25.205749912261965,True,OOD_shallow_marine_Nemipterus sp,OOD
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB24 1.0X TOP2.tif,Test,Neomerinthe erostris,Neomerinthe erostris,55.204525,6.3604817,30.296120991225145,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB32R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.44597,4.638751,46.03189270809581,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB34 1.0X TOP.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.337894,5.5102944,26.02185318421831,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB37R 1.0.tif,Test,Neomerinthe erostris,Neomerinthe erostris,43.41716,4.0902605,46.67529235839844,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,39.011887,4.326744,24.62980836357214,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB3R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,46.304108,6.452328,18.586553816452994,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB6R 0.75X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,41.877518,4.086049,25.36085522488048,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Neomerinthe erostris/AB8R 1.0X.tif,Test,Neomerinthe erostris,Neomerinthe erostris,44.6814,5.7726526,33.406190822872425,False,Neomerinthe erostris,ID_nearest
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG16R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,50.70228,5.2434883,36.30418513298034,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG34R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,47.898346,4.4813814,36.66650276184082,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG37R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,55.46501,4.5652857,32.579816078658006,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG39R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,39.53925,3.5666838,34.14831713512828,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG56R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,36.093395,3.6905193,33.23614219665527,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG60R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,30.760752,3.3835626,33.18901397228241,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG61R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,34.834373,4.0112567,32.845696563238995,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8L 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,56.69421,5.836125,38.95100764274597,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,42.00471,4.6638737,37.94758703231812,False,Dactyloptena papilio,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (1).tif,Test,Hoplostethus sp,Hoplostethus sp,42.870052,2.1932397,19.12584919691086,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (10).tif,Test,Hoplostethus sp,Hoplostethus sp,41.402653,1.8603121,18.815276577130334,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (11).tif,Test,Hoplostethus sp,Hoplostethus sp,60.4663,2.399276,19.17080015257289,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (12).tif,Test,Hoplostethus sp,Hoplostethus sp,38.606606,2.0781186,19.136130882501604,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (13).tif,Test,Hoplostethus sp,Hoplostethus sp,36.830772,1.842674,18.857024242433805,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (14).tif,Test,Hoplostethus sp,Hoplostethus sp,38.570873,2.0340083,19.073276793691026,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (15).tif,Test,Hoplostethus sp,Hoplostethus sp,35.358974,1.9910061,18.94477335095405,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (16).tif,Test,Hoplostethus sp,Hoplostethus sp,39.863285,2.171269,19.13492844197403,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (2).tif,Test,Hoplostethus sp,Hoplostethus sp,42.92592,2.0989828,19.45118396997452,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (3).tif,Test,Hoplostethus sp,Hoplostethus sp,46.09803,2.1488955,19.048992620262403,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (4).tif,Test,Hoplostethus sp,Hoplostethus sp,52.590206,2.4176612,19.272529304775496,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (5).tif,Test,Hoplostethus sp,Hoplostethus sp,39.36872,1.9798914,18.869057507514952,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (6).tif,Test,Hoplostethus sp,Hoplostethus sp,38.491333,2.0712447,19.00440833568573,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (7).tif,Test,Hoplostethus sp,Hoplostethus sp,41.730354,2.2116644,19.15070382356644,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (8).tif,Test,Hoplostethus sp,Hoplostethus sp,39.587746,2.0352745,18.92556799411774,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_L (9).tif,Test,Hoplostethus sp,Hoplostethus sp,42.013893,1.8677036,18.943599815368653,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (1).tif,Test,Hoplostethus sp,Hoplostethus sp,44.298946,2.0414364,19.67627605751445,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (10).tif,Test,Hoplostethus sp,Hoplostethus sp,42.62694,2.058486,20.35509494379451,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (11).tif,Test,Hoplostethus sp,Hoplostethus sp,47.839355,2.4444377,20.79497268761732,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (12).tif,Test,Hoplostethus sp,Hoplostethus sp,55.092262,2.62859,20.94945308420311,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (13).tif,Test,Hoplostethus sp,Hoplostethus sp,57.752647,3.0057466,21.170534904003144,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (14).tif,Test,Hoplostethus sp,Hoplostethus sp,44.05889,2.199656,20.52619464278221,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (15).tif,Test,Hoplostethus sp,Hoplostethus sp,41.08724,2.1738958,20.39465853571892,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (16).tif,Test,Hoplostethus sp,Hoplostethus sp,41.10207,2.1418366,20.33151080369949,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (2).tif,Test,Hoplostethus sp,Hoplostethus sp,41.571735,1.9871944,19.280035369053856,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (3).tif,Test,Hoplostethus sp,Hoplostethus sp,43.292885,2.1715312,19.33766663864543,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (4).tif,Test,Hoplostethus sp,Hoplostethus sp,58.92364,2.5614436,19.57350494221141,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (5).tif,Test,Hoplostethus sp,Hoplostethus sp,53.569244,2.7595556,20.986776333781584,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (6).tif,Test,Hoplostethus sp,Hoplostethus sp,41.655132,2.0888305,19.71918647669773,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (7).tif,Test,Hoplostethus sp,Hoplostethus sp,43.261578,2.2112184,20.10679680660655,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (8).tif,Test,Hoplostethus sp,Hoplostethus sp,37.6335,1.819051,19.66287800277807,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Hoplostethus sp/Hoplostethus melanopterus_Sp10_R (9).tif,Test,Hoplostethus sp,Hoplostethus sp,37.311203,1.8366499,19.87605816880705,False,Hoplostethus sp,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE25R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,41.202957,4.2268043,39.21440922226049,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE41R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,33.530544,4.0073295,37.85120149101354,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE42 1.6XDORSAL3.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,55.83652,4.152089,37.098401374816895,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE44R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,46.10166,4.145702,39.48808289527893,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE58R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,49.982113,4.2328568,39.82277514900304,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62L 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,45.15661,3.7143953,34.06477250541784,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE62R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,35.837364,3.869448,36.03456783294678,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67 1.6XDORSAL.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,54.808617,4.6366234,33.59389322280884,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla arabica/AE67R 1.6X.tif,Test,Pterygotrigla arabica,Pterygotrigla arabica,37.950027,4.163454,35.57498345211437,False,Pterygotrigla arabica,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ17R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,32.33022,4.2119627,30.90476288795471,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ26L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,58.764023,4.305962,27.76166103791704,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ28.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,39.31377,4.8248587,32.62756378173828,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ29R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,25.96989,3.628853,30.94495930146684,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ35.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,47.476345,4.454708,33.73891482189586,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ37R 1.6X .tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,29.261843,3.342016,29.601931505203247,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ38.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,42.37147,4.4682136,39.24707654953003,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ381.6XDORSAL4.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,61.57587,5.398331,41.26983779907226,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ39.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,57.24563,5.432941,35.98492791618444,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ4L.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,41.861423,5.8908587,33.6662845993042,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ5L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,45.375103,3.9190674,27.49732879638672,False,Pterygotrigla macrorhynchus,ID_other
